noise_strength,dataset,algorithm,status,n_features,r2,rmse,complexity,complexity_unified,seconds,error,expr
0.0,feynman_test_9,ffx,ok,5.0,-3.389712574448581,8801.449670905366,1040.0,1207.0,14.5,,"0.265 - 46.1*max(0,-0.942-X2) * max(0,X0-1.24) + 34.5*max(0,X0-1.24) * max(0,-0.968-X1) - 24.8*max(0,X2-1.28) * max(0,X4-0.675) + 24.0*max(0,X1-1.30) * max(0,X4-0.675) - 22.6*max(0,X0-0.760) * max(0,-0.968-X1) - 19.8*max(0,X1-1.30) * max(0,X2-1.28) + 15.0*max(0,X2-1.28) * max(0,X4-0.212) + 10.3*max(0,-0.497-X2) * max(0,X0-1.24) + 7.58*max(0,X0-0.760) * max(0,-0.942-X2) - 6.48*max(0,X2-1.28) * max(0,-0.968-X1) + 5.31*max(0,X2-1.28) * max(0,X0-1.24) - 5.19*max(0,-0.942-X2) * max(0,-0.968-X1) + 5.08*max(0,X2-1.28) * max(0,X2-0.839) - 4.93*max(0,X2-1.28) * max(0,-1.17-X0) + 4.68*max(0,X4-0.212) * max(0,X0-1.24) - 3.61*max(0,X2-0.839) * max(0,-0.968-X1) - 3.52*max(0,X1-1.30) * max(0,X4-0.212) - 3.25*max(0,X2-1.28) - 2.89*max(0,X4-0.675) * max(0,X0-1.24) - 2.87*max(0,X1-0.848) * max(0,X4-0.675) + 2.83*max(0,X2-0.394) * max(0,X0-1.24) + 2.80*max(0,-0.514-X1) * max(0,X0-1.24) - 2.73*max(0,X1-0.848) * max(0,X0-1.24) + 2.67*max(0,X1-1.30) * max(0,-0.942-X2) + 2.49*max(0,X2-0.839) * max(0,X0-1.24) - 2.41*max(0,-0.251-X4) * max(0,X2-1.28) + 2.22*max(0,-0.497-X2) * max(0,-0.968-X1) - 1.98*max(0,X0-0.760) * max(0,X0-1.24) + 1.96*max(0,X1-1.30) * max(0,X2-0.394) - 1.69*max(0,X1-0.848) * max(0,X2-0.839) - 1.52*max(0,-0.251-X4) * max(0,-0.968-X1) - 1.29*max(0,X0-1.24) - 1.25*max(0,-0.251-X4) * max(0,X0-1.24) + 1.17*max(0,-0.514-X1) * max(0,X2-0.839) + 1.12*max(0,-0.251-X4) * max(0,-1.17-X0) + 1.02*max(0,-0.968-X1) - 0.930*max(0,X0-0.760) * max(0,X2-0.839) + 0.915*max(0,-0.251-X4) * max(0,X2-0.839) + 0.867*max(0,X2-0.394) * max(0,X1-0.848) + 0.840*max(0,X2-0.394) * max(0,X4-0.675) - 0.777*max(0,-0.514-X1) * max(0,-0.968-X1) + 0.759*max(0,X0-0.760) * max(0,X1-0.848) - 0.655*max(0,-0.251-X4) * max(0,-0.942-X2) - 0.605*max(0,X4-0.675) * max(0,-0.968-X1) + 0.574*max(0,-0.251-X4) * max(0,-0.497-X2) - 0.548*max(0,X4-0.212) * max(0,X0-0.760) - 0.504*max(0,X2-1.28) * max(0,X0-0.760) + 0.496*max(0,-1.17-X0) * max(0,X2-0.839) + 0.486*max(0,X1-0.848) * max(0,-0.942-X2) - 0.483*max(0,-0.685-X0) - 0.468*max(0,X2-0.394) + 0.465*max(0,X4-0.675) * max(0,-1.17-X0) + 0.421*max(0,X2-0.394) * max(0,X0-0.760) + 0.393*max(0,X2-0.394) * max(0,-1.17-X0) + 0.373*max(0,-0.514-X1) * max(0,-0.497-X2) - 0.352*max(0,-1.17-X0) * max(0,-0.497-X2) + 0.335*max(0,-1.18-X4) - 0.322*max(0,-1.17-X0) * max(0,-0.942-X2) - 0.317*max(0,X4-1.14) + 0.315*max(0,X4-0.212) * max(0,X1-0.848) - 0.309*max(0,X1-0.848) * max(0,-0.497-X2) + 0.295*max(0,X2-0.839) + 0.292*max(0,-1.17-X0) + 0.287*max(0,X4-0.212) * max(0,-1.17-X0) - 0.233*max(0,-1.08-X3) - 0.220*max(0,X1-1.30) * max(0,-0.497-X2) - 0.203*max(0,-0.514-X1) - 0.202*max(0,-0.714-X4) - 0.169*max(0,X0-0.760) * max(0,-0.497-X2) + 0.168*max(0,-1.17-X0) * max(0,-0.968-X1) - 0.165*max(0,X3-0.250) - 0.165*max(0,X1-1.30) * max(0,X1-0.848) + 0.162*max(0,X1-1.30) * max(0,-1.17-X0) + 0.159*max(0,0.279-X0) + 0.152*max(0,-0.251-X4) * max(0,X1-0.848) + 0.148*max(0,X0-0.279) + 0.148*max(0,X3-1.14) + 0.146*max(0,X1-1.30) * max(0,-0.251-X4) - 0.146*max(0,X4-0.212) * max(0,X2-0.839) + 0.138*max(0,X4-0.675) - 0.133*max(0,X2-0.394) * max(0,X4-0.212) + 0.115*max(0,X1-1.30) - 0.112*max(0,X1-0.848) + 0.102*max(0,-0.942-X2) - 0.0833*max(0,-0.0516-X2) - 0.0764*max(0,0.212-X4) + 0.0622*max(0,X4-0.212) * max(0,-0.968-X1) - 0.0618*max(0,X4-0.212) * max(0,-0.497-X2) + 0.0587*max(0,-0.942-X2) * max(0,-0.497-X2) - 0.0573*max(0,X2-0.394) * max(0,-0.251-X4) - 0.0407*max(0,X3+0.192) + 0.0358*X3**2 + 0.0343*max(0,X4-0.675) * max(0,-0.942-X2) + 0.0269*max(0,X1+0.0600) - 0.0258*max(0,X1-0.848) * max(0,-1.17-X0) + 0.0257*max(0,X4-0.675) * max(0,-0.497-X2) - 0.0251*X4**2 + 0.00689*max(0,X4+1.18)"
0.001,feynman_test_9,ffx,ok,5.0,-3.3765278379719987,8788.221918479001,1589.0,1827.0,16.6,,"0.0576 - 28.4*max(0,X1-1.30) * max(0,X0-1.24) + 22.2*max(0,X0-1.24) * max(0,-0.968-X1) - 16.7*max(0,X1-1.30) * max(0,-0.497-X2) + 14.0*max(0,X3+0.192) * max(0,X1-1.30) + 13.5*max(0,X1-1.30) * max(0,-0.942-X2) - 13.2*max(0,-0.192-X3) * max(0,X0-1.24) + 12.8*abs(X3) * max(0,X0-1.24) - 12.7*max(0,X3+0.192) * max(0,X0-1.24) + 12.3*max(0,X1-1.30) * max(0,-1.17-X0) + 10.3*max(0,X1-0.848) * max(0,X0-1.24) + 10.3*max(0,X1-1.30) * max(0,-0.192-X3) - 10.3*max(0,X1-1.30) * max(0,X3-0.250) - 10.3*max(0,X1-1.30) + 9.11*max(0,X1-1.30) * max(0,X1-0.848) - 8.65*max(0,X0-0.279) * max(0,-0.968-X1) + 8.61*max(0,-0.942-X2) * max(0,X0-1.24) - 8.17*max(0,-0.192-X3) * max(0,-0.968-X1) - 7.42*max(0,X3+0.192) * max(0,-0.968-X1) - 7.10*max(0,X1-1.30) * abs(X3) + 7.02*abs(X3) * max(0,-0.968-X1) - 6.72*max(0,-0.942-X2) * max(0,-1.17-X0) + 5.96*max(0,X1-1.30) * max(0,-0.0516-X2) + 5.50*max(0,X2-0.839) * max(0,X3-0.250) + 5.38*max(0,X1-0.848) * max(0,X3-0.250) - 5.34*max(0,X2-0.839) * abs(X3) - 5.33*max(0,X1-0.848) * max(0,-0.942-X2) - 5.24*max(0,X4-0.675) * max(0,X3-0.250) + 5.19*max(0,X3+0.192) * max(0,-0.942-X2) + 4.90*max(0,X2-0.839) * max(0,-0.192-X3) - 4.89*max(0,-1.17-X0) * max(0,-0.497-X2) + 4.88*max(0,X4-0.675) * abs(X3) + 4.84*max(0,-0.0516-X2) * max(0,-1.17-X0) - 4.71*max(0,X4-0.675) * max(0,-0.192-X3) + 4.19*max(0,X3-0.250) * max(0,X0-1.24) - 4.06*max(0,-0.942-X2) * abs(X3) + 3.98*max(0,X1-0.848) - 3.55*max(0,-0.251-X4) * max(0,X3-0.250) - 3.45*max(0,X3+0.192) * max(0,X1-0.848) + 3.40*max(0,X2-0.839) * max(0,X0-1.24) + 3.26*max(0,-0.942-X2) - 2.80*max(0,-1.17-X0) * max(0,X3-0.250) - 2.78*max(0,-0.0516-X2) * max(0,X0-1.24) + 2.74*max(0,X1-0.848) * max(0,-0.497-X2) - 2.66*max(0,-1.17-X0) + 2.48*max(0,-1.18-X4) + 2.45*max(0,X4-0.675) + 2.45*max(0,X1-1.30) * max(0,X4-0.675) - 2.40*max(0,-0.497-X2) * max(0,X0-1.24) - 2.37*max(0,X0-0.760) + 2.34*max(0,-0.497-X2) * abs(X3) - 2.30*max(0,X3+0.192) * max(0,-0.497-X2) + 2.24*max(0,X1-1.30) * max(0,-0.251-X4) + 2.19*max(0,X2-0.839) * max(0,-1.17-X0) + 2.15*max(0,-0.514-X1) - 2.09*max(0,X1-0.848) * max(0,X4-0.675) + 2.05*max(0,X0-0.279) * max(0,-0.497-X2) + 2.02*max(0,-0.968-X1) + 2.00*max(0,X4-0.675) * max(0,-0.497-X2) + 1.94*max(0,-0.942-X2) * max(0,-0.192-X3) - 1.87*max(0,-0.251-X4) * max(0,-0.192-X3) - 1.78*max(0,-0.251-X4) * max(0,-0.968-X1) - 1.77*max(0,-0.0516-X2) * max(0,-0.192-X3) + 1.75*max(0,-0.0516-X2) * max(0,X3-0.250) + 1.75*max(0,-0.251-X4) * max(0,-0.497-X2) + 1.72*max(0,-0.251-X4) * abs(X3) + 1.68*max(0,-1.17-X0) * abs(X3) - 1.63*X4**2 - 1.57*max(0,-0.0516-X2) * max(0,-0.497-X2) - 1.57*X1**2 - 1.57*max(0,-0.942-X2) * max(0,X3-0.250) - 1.57*max(0,X3+0.192) * max(0,-0.0516-X2) - 1.46*max(0,-1.17-X0) * max(0,-0.192-X3) + 1.44*max(0,X2-0.394) + 1.32*max(0,X0-0.279) * max(0,X0-1.24) + 1.31*max(0,-0.714-X4) - 1.20*max(0,X2-0.839) * max(0,-0.968-X1) - 1.19*max(0,X0-0.279) * max(0,X3-0.250) + 1.18*max(0,-0.251-X4) + 1.18*max(0,-0.0516-X2) * max(0,-0.968-X1) - 1.14*max(0,-0.251-X4) * max(0,X0-1.24) - 1.14*max(0,X3-0.250) - 1.11*abs(X2) + 1.10*max(0,X3+0.192) * max(0,-1.17-X0) - 1.06*max(0,X3-1.14) - 1.04*max(0,-0.0516-X2) * max(0,-0.251-X4) + 1.04*max(0,X2+0.0516) + 0.977*max(0,X0-0.279) * abs(X3) + 0.962*max(0,X4-0.675) * max(0,-0.942-X2) + 0.930*max(0,X3+0.192) - 0.927*max(0,-0.0516-X2) * max(0,X4-0.675) - 0.927*max(0,X0-0.279) * max(0,-0.192-X3) + 0.900*X3**2 + 0.890*max(0,-0.0516-X2) - 0.884*max(0,X4-0.675) * max(0,-0.968-X1) - 0.876*max(0,-0.192-X3) - 0.858*max(0,-1.08-X3) + 0.802*max(0,-1.17-X0) * max(0,-0.968-X1) + 0.770*abs(X1) - 0.766*max(0,-0.251-X4) * max(0,X2-0.839) - 0.740*max(0,X1-1.30) * max(0,X2-0.839) - 0.694*max(0,X1-0.848) * max(0,X2-0.839) + 0.693*max(0,-0.0516-X2) * max(0,-0.942-X2) - 0.691*max(0,0.250-X3) - 0.687*max(0,X2-1.28) + 0.652*max(0,X3+0.192) * max(0,-0.251-X4) + 0.636*max(0,X0-0.279) - 0.633*max(0,X3-0.250) * abs(X3) - 0.619*max(0,X3+0.192) * max(0,X2-0.839) + 0.602*max(0,-0.0516-X2) * abs(X3) - 0.587*max(0,-0.497-X2) * max(0,-0.968-X1) - 0.571*max(0,-0.942-X2) * max(0,-0.497-X2) + 0.559*max(0,X2-0.839) - 0.548*max(0,-0.203-X0) + 0.542*max(0,0.279-X0) + 0.538*max(0,X1-0.394) - 0.527*max(0,X1-0.848) * max(0,-0.192-X3) + 0.517*max(0,-0.685-X0) + 0.443*max(0,-0.942-X2) * max(0,-0.968-X1) - 0.428*max(0,-0.635-X3) + 0.425*max(0,-0.251-X4) * max(0,-1.17-X0) - 0.416*max(0,X4-0.675) * max(0,X0-1.24) + 0.368*max(0,1.14-X3) - 0.360*max(0,X2+0.497) + 0.342*max(0,X3-0.250) * max(0,-0.968-X1) + 0.337*max(0,X4-0.675) * max(0,-1.17-X0) - 0.329*max(0,X1-0.848) * max(0,-1.17-X0) + 0.304*abs(X4) - 0.288*max(0,0.394-X1) - 0.257*max(0,-0.497-X2) * max(0,X3-0.250) + 0.247*max(0,X4-0.212) - 0.233*max(0,X0-1.24) - 0.230*max(0,-0.251-X4) * max(0,X1-0.848) + 0.215*max(0,X3-0.693) + 0.197*max(0,X3+0.192) * abs(X3) + 0.195*max(0,0.839-X2) - 0.188*max(0,X3+1.08) + 0.184*abs(X0) - 0.178*max(0,1.24-X0) + 0.172*max(0,-0.497-X2) * max(0,-0.192-X3) + 0.166*max(0,X4-0.675) * max(0,X2-0.839) - 0.157*max(0,X3+0.192) * max(0,X3-0.250) - 0.152*max(0,X1+0.514) - 0.149*max(0,-0.0600-X1) - 0.142*X3 + 0.129*max(0,X1-0.848) * abs(X3) + 0.113*max(0,0.693-X3) + 0.108*X4 - 0.0898*max(0,X1+0.0600) + 0.0850*max(0,0.394-X2) + 0.0784*max(0,X3+0.192) * max(0,X4-0.675) - 0.0718*max(0,X4-1.14) - 0.0664*max(0,X0+0.203) + 0.0641*abs(X3) + 0.0565*max(0,X0+0.685) - 0.0557*max(0,X4+0.251) + 0.0545*max(0,-0.497-X2) - 0.0467*max(0,-0.192-X3) * abs(X3) + 0.0281*max(0,-0.251-X4) * max(0,-0.942-X2) + 0.00663*max(0,0.212-X4) - 0.00517*max(0,-0.0516-X2) * max(0,X1-0.848) - 0.000173*max(0,X2+0.942)"
0.01,feynman_test_9,ffx,ok,5.0,-5.120731635889945,10392.926037727042,1599.0,1838.0,16.5,,"0.0206 - 19.5*max(0,-0.942-X2) * max(0,X0-1.24) + 18.8*max(0,-0.497-X2) * max(0,X0-1.24) + 18.5*max(0,X0-1.24) * max(0,-0.968-X1) + 16.3*max(0,X1-1.30) * max(0,X4-0.675) + 14.9*max(0,X1-1.30) * max(0,-1.17-X0) - 12.4*max(0,X3+0.192) * max(0,X0-1.24) + 10.8*max(0,X3+0.192) * max(0,X1-1.30) - 10.2*max(0,-0.0516-X2) * max(0,X0-1.24) + 9.86*max(0,X0-1.24) * max(0,X3-0.250) - 9.70*max(0,-0.192-X3) * max(0,X0-1.24) - 9.62*max(0,X1-1.30) * max(0,X0-1.24) - 9.58*max(0,X1-1.30) * max(0,X3-0.250) - 8.29*max(0,X0-0.279) * max(0,-0.968-X1) - 8.17*max(0,X1-1.30) * max(0,-0.497-X2) - 8.14*max(0,-1.17-X0) * max(0,-0.497-X2) + 7.91*max(0,X0-1.24) * abs(X3) - 7.80*max(0,-0.942-X2) * max(0,-1.17-X0) + 7.42*max(0,-0.0516-X2) * max(0,-1.17-X0) + 6.55*max(0,X2-0.839) * max(0,X0-1.24) - 6.44*max(0,X3+0.192) * max(0,-0.968-X1) - 5.82*max(0,X1-1.30) + 5.55*max(0,X0-0.279) * max(0,-0.942-X2) + 5.25*max(0,X1-1.30) * max(0,-0.0516-X2) - 4.70*max(0,X1-1.30) * max(0,-0.942-X2) - 4.64*max(0,X2-0.839) * abs(X3) + 4.41*max(0,X2-0.839) * max(0,X3-0.250) + 4.35*max(0,X2-0.839) * max(0,-0.192-X3) + 4.26*max(0,X1-1.30) * max(0,-0.192-X3) + 4.05*max(0,X1-0.848) * max(0,X3-0.250) - 3.83*max(0,X1-0.848) * max(0,X4-0.675) + 3.45*abs(X3) * max(0,-0.968-X1) - 3.43*max(0,-0.251-X4) * max(0,X3-0.250) + 3.36*max(0,X3+0.192) * max(0,-0.942-X2) + 3.25*max(0,X4-0.675) * max(0,-0.942-X2) - 3.02*max(0,-0.942-X2) * max(0,X3-0.250) - 3.01*max(0,X1-1.30) * max(0,X2-0.839) + 3.00*max(0,-0.497-X2) * abs(X3) + 2.90*max(0,X1-1.30) * max(0,-0.251-X4) + 2.82*max(0,X1-0.848) - 2.77*max(0,-1.17-X0) - 2.77*max(0,X3+0.192) * max(0,X1-0.848) - 2.74*max(0,X0-0.760) - 2.71*max(0,X3+0.192) * max(0,-0.497-X2) - 2.64*max(0,X4-0.675) * max(0,X3-0.250) + 2.58*max(0,X2-0.839) * max(0,-1.17-X0) + 2.56*max(0,X4-0.675) * abs(X3) - 2.50*max(0,X0-0.279) * max(0,X3-0.250) - 2.46*max(0,X4-0.675) * max(0,-0.192-X3) + 2.45*max(0,X1-1.30) * max(0,X1-0.848) + 2.29*max(0,X0-0.279) * abs(X3) - 2.27*max(0,X0-0.279) * max(0,-0.497-X2) + 2.19*max(0,-0.968-X1) - 2.17*max(0,-0.192-X3) * max(0,-0.968-X1) - 2.17*max(0,X0-0.279) * max(0,-0.192-X3) + 1.99*max(0,X0-1.24) - 1.88*max(0,-0.251-X4) * max(0,-0.968-X1) - 1.66*max(0,-0.0516-X2) * max(0,-0.192-X3) - 1.60*max(0,X1-1.30) * abs(X3) + 1.59*X3 * max(0,-0.968-X1) + 1.56*max(0,X1-0.848) * max(0,-0.942-X2) - 1.53*max(0,-0.251-X4) * max(0,-0.192-X3) + 1.51*max(0,-0.714-X4) + 1.50*max(0,X4-0.675) * max(0,X0-1.24) + 1.44*max(0,-0.251-X4) * abs(X3) + 1.42*max(0,X4-0.675) + 1.36*max(0,-0.514-X1) - 1.36*max(0,X1-0.848) * max(0,-1.17-X0) - 1.26*max(0,-0.942-X2) * abs(X3) + 1.26*max(0,X0-0.279) * max(0,-0.0516-X2) - 1.25*max(0,-0.942-X2) * max(0,-0.192-X3) + 1.18*max(0,X4-0.675) * max(0,-1.17-X0) + 1.14*max(0,-0.251-X4) * max(0,-0.942-X2) - 1.14*max(0,-1.08-X3) - 1.08*X1**2 + 1.05*max(0,-0.0516-X2) * max(0,-0.968-X1) + 1.03*max(0,X2-0.394) - 0.997*max(0,X2-1.28) - 0.983*max(0,-0.192-X3) - 0.973*max(0,X3-0.250) - 0.936*max(0,X2-0.839) * max(0,-0.968-X1) - 0.902*max(0,-1.17-X0) * max(0,X3-0.250) + 0.878*X3**2 - 0.858*max(0,-1.17-X0) * max(0,-0.968-X1) - 0.850*max(0,-0.942-X2) * max(0,-0.968-X1) + 0.830*max(0,X3+0.192) * max(0,-0.251-X4) + 0.820*max(0,X3+0.192) * max(0,-1.17-X0) - 0.726*max(0,-0.251-X4) * max(0,X1-0.848) + 0.721*abs(X1) - 0.708*max(0,-0.0600-X1) + 0.668*max(0,X0-0.279) - 0.643*X4**2 - 0.608*max(0,-0.251-X4) * max(0,X0-1.24) - 0.604*abs(X2) + 0.591*max(0,-0.0516-X2) * max(0,X3-0.250) - 0.589*max(0,X3+0.192) * max(0,X3-0.250) - 0.570*max(0,X0-0.279) * max(0,X2-0.839) + 0.531*max(0,X1-0.394) - 0.494*max(0,X1-0.848) * abs(X3) + 0.470*max(0,0.279-X0) + 0.462*max(0,X0-0.279) * max(0,X1-0.848) - 0.445*max(0,-0.0516-X2) * max(0,-0.497-X2) + 0.441*max(0,X0-0.279) * max(0,X1-1.30) - 0.439*max(0,X3-1.14) - 0.427*max(0,-0.251-X4) * max(0,-0.0516-X2) + 0.425*max(0,X1-0.848) * max(0,X2-0.839) + 0.425*X2**2 + 0.415*max(0,-1.18-X4) - 0.372*max(0,X2-0.839) - 0.365*max(0,-0.203-X0) + 0.364*max(0,-1.17-X0) * abs(X3) - 0.363*max(0,-0.635-X3) - 0.352*max(0,0.250-X3) - 0.340*max(0,-0.251-X4) * max(0,X2-0.839) - 0.339*max(0,X4-1.14) - 0.321*max(0,X3+0.192) * max(0,-0.0516-X2) + 0.319*max(0,X3+0.192) - 0.318*max(0,-0.0516-X2) * max(0,X4-0.675) - 0.317*max(0,X4-0.675) * max(0,-0.497-X2) + 0.287*max(0,-0.251-X4) * max(0,-0.497-X2) + 0.284*max(0,X3-0.693) - 0.279*max(0,X4-0.675) * max(0,-0.968-X1) + 0.254*max(0,0.394-X2) + 0.254*max(0,-0.685-X0) - 0.253*max(0,-0.942-X2) + 0.229*max(0,-0.497-X2) * max(0,-0.192-X3) - 0.217*max(0,X3+0.192) * max(0,X2-0.839) + 0.213*X0**2 - 0.208*max(0,X0-0.279) * max(0,X4-0.675) - 0.195*max(0,X0-0.279) * max(0,X3+0.192) - 0.193*max(0,X3+0.192) * max(0,X4-0.675) + 0.183*max(0,0.848-X1) + 0.182*max(0,X2-0.839) * max(0,X4-0.675) - 0.178*max(0,X4+0.251) + 0.176*max(0,-0.0516-X2) * abs(X3) + 0.175*abs(X3) + 0.163*max(0,-0.251-X4) * max(0,-1.17-X0) + 0.163*max(0,X3-0.250) * max(0,-0.968-X1) - 0.156*max(0,-0.0516-X2) * max(0,X1-0.848) - 0.152*max(0,X0-0.279) * max(0,-0.251-X4) - 0.145*abs(X0) + 0.134*max(0,-0.192-X3) * abs(X3) + 0.123*max(0,X2+0.0516) + 0.112*max(0,X4+0.714) + 0.100*max(0,X1-0.848) * max(0,X0-1.24) - 0.0940*max(0,0.760-X0) - 0.0816*max(0,X3+1.08) - 0.0763*max(0,X1+0.968) - 0.0731*max(0,-0.497-X2) + 0.0701*abs(X4) - 0.0653*abs(X3) * max(0,X3-0.250) + 0.0615*max(0,1.14-X3) - 0.0564*max(0,X1-0.848) * max(0,-0.497-X2) + 0.0529*X0 + 0.0456*max(0,-0.0516-X2) + 0.0290*max(0,0.394-X1) - 0.0248*max(0,1.24-X0) + 0.0113*max(0,0.212-X4) + 0.0103*max(0,-0.251-X4) - 0.00869*max(0,1.14-X4) + 0.000971*max(0,X0-0.279) * max(0,X0-1.24) + 0.000226*max(0,X0+0.203)"
0.1,feynman_test_9,ffx,ok,5.0,-0.8272259367107195,5678.482518212255,727.0,845.0,17.4,,"0.225 + 25.3*max(0,X0-1.24) * max(0,-0.968-X1) - 20.5*max(0,-0.942-X2) * max(0,X0-1.24) - 16.8*max(0,X0-0.760) * max(0,-0.968-X1) + 16.6*max(0,-1.18-X4) * max(0,-0.968-X1) - 13.4*max(0,-0.714-X4) * max(0,X2-1.28) - 11.1*max(0,-0.714-X4) * max(0,-0.968-X1) - 11.1*max(0,-0.942-X2) * max(0,-0.968-X1) + 5.99*max(0,X2-0.839) * max(0,X0-1.24) + 5.88*max(0,X0-0.760) * max(0,-0.942-X2) + 5.11*max(0,-0.497-X2) * max(0,-0.968-X1) - 4.65*max(0,X2-1.28) * max(0,X1-0.848) - 3.79*max(0,X2-1.28) * max(0,X4-0.675) + 2.78*max(0,-0.497-X2) * max(0,X0-1.24) + 2.70*max(0,-0.714-X4) * max(0,X2-0.839) - 2.12*max(0,X1-0.848) * max(0,X0-1.24) + 1.94*max(0,X4-0.212) * max(0,X2-1.28) - 1.69*max(0,X0-0.760) * max(0,X0-1.24) + 1.45*max(0,X4-0.212) * max(0,X0-1.24) + 1.01*max(0,-0.714-X4) * max(0,-1.17-X0) + 0.968*max(0,-0.251-X4) * max(0,X0-1.24) - 0.937*max(0,X2-0.394) * max(0,-0.968-X1) - 0.865*max(0,-0.714-X4) * max(0,X0-0.760) + 0.619*max(0,-1.17-X0) * max(0,-0.968-X1) + 0.600*max(0,X2-1.28) * max(0,X2-0.839) - 0.578*max(0,-0.251-X4) * max(0,-0.968-X1) - 0.456*max(0,X2-1.28) * max(0,-1.17-X0) - 0.437*max(0,-0.251-X4) * max(0,-0.942-X2) + 0.368*max(0,-0.251-X4) * max(0,X2-0.839) + 0.322*max(0,X2-0.394) * max(0,X1-0.848) + 0.315*max(0,-1.17-X0) * max(0,X4-0.675) + 0.300*max(0,X1-0.848) * max(0,-0.942-X2) + 0.267*max(0,-0.251-X4) * max(0,-0.497-X2) - 0.223*max(0,X1-0.848) * max(0,-1.17-X0) - 0.222*max(0,X1-0.848) * max(0,-0.497-X2) - 0.191*max(0,X4-0.212) * max(0,-0.497-X2) + 0.179*max(0,X0-0.760) * max(0,-0.497-X2) - 0.178*max(0,-1.17-X0) * max(0,-0.497-X2) + 0.174*max(0,X4-0.212) * max(0,X2-0.394) - 0.165*max(0,X2-0.394) + 0.150*max(0,-0.497-X2) * max(0,X4-0.675) + 0.138*max(0,X0-0.760) * max(0,X1-0.848) + 0.123*max(0,X4-0.675) * max(0,-0.968-X1) - 0.117*max(0,X0-0.760) * max(0,X4-0.675) - 0.114*max(0,-0.685-X0) + 0.113*max(0,X2-0.394) * max(0,X2-0.839) + 0.112*max(0,-1.17-X0) + 0.109*max(0,X2-0.394) * max(0,-1.17-X0) + 0.106*max(0,X1-1.30) + 0.106*max(0,X3-1.14) - 0.0956*max(0,X3+0.635) + 0.0867*max(0,X4-0.212) * max(0,X1-0.848) - 0.0765*max(0,-0.251-X4) - 0.0576*max(0,-0.968-X1) - 0.0558*max(0,-0.635-X3) + 0.0538*max(0,-0.942-X2) * max(0,X4-0.675) + 0.0513*max(0,0.839-X2) + 0.0507*max(0,-0.714-X4) * max(0,-0.497-X2) - 0.0425*max(0,X4-1.14) + 0.0363*max(0,0.279-X0) + 0.0347*max(0,X3-0.693) + 0.0261*max(0,X1-0.394) + 0.0247*max(0,-0.514-X1) + 0.0177*max(0,-0.714-X4) * max(0,X1-0.848) - 0.0177*max(0,-0.251-X4) * max(0,X2-0.394) + 0.0117*max(0,-0.942-X2) * max(0,-0.497-X2) + 0.00494*max(0,X4-0.212) + 0.00321*max(0,X0-0.279) - 0.00320*max(0,0.675-X4)"
0.0,first_principles_absorption,ITEARegressor,ok,1.0,-2.1105640754873214,2.335267808320914,2.0,13.0,2157.4,,1.386*log(x_0) + -4.917*cos(x_0**-1) + 3.688
0.001,first_principles_absorption,ITEARegressor,ok,1.0,-2.111849509117565,2.3357502805739525,2.0,13.0,2136.8,,-4.918*cos(x_0**-1) + 1.386*log(x_0) + 3.688
0.01,first_principles_absorption,ITEARegressor,ok,1.0,-2.1234699213101096,2.340107350071921,2.0,13.0,2119.9,,-4.922*cos(x_0**-1) + 1.39*log(x_0) + 3.695
0.1,first_principles_absorption,ITEARegressor,ok,1.0,-2.244773485749678,2.385114918849762,2.0,13.0,2141.5,,1.426*log(x_0) + -4.97*cos(x_0**-1) + 3.761
0.0,first_principles_absorption,MRGPRegressor,ok,1.0,-0.5725259537297025,1.6604126278467717,29.0,9.0,379.3,,"square(quart(quart(cos(div(cube(X1), log(X1))))))"
0.001,first_principles_absorption,MRGPRegressor,ok,1.0,0.9675410377833736,0.2385527524318869,32.0,10.0,357.3,,"quart(div(square(X1), cube(cube(quart(sin(cos(X1)))))))"
0.01,first_principles_absorption,MRGPRegressor,ok,1.0,0.9962099219088066,0.0815156875146052,32.0,10.0,436.1,,"sin(square(cos(div(log(log(X1)), square(cos(X1))))))"
0.1,first_principles_absorption,MRGPRegressor,ok,1.0,0.996596471938945,0.0772470288982806,32.0,10.0,387.4,,"log(cube(sqrt(mul(cube(log(X1)), sin(cube(X1))))))"
0.0,first_principles_absorption,OperonRegressor,ok,1.0,-2.736996517956928,2.559637494437568,43.0,43.0,21.3,,((-0.0000006288) + (0.9999998212 * (((((((((0.3101947010 * X1) + 0.1029540077) / sin((9.9576034546 * X1))) + sin((1.7543338537 * X1))) - exp(((-0.2556671500) * X1))) * (-0.0716560185)) - (-2.8092691898)) * sin((0.8327898383 * X1))) - (sin((-0.2726878524)) + sin(sin(sin((0.8731303215 * X1))))))))
0.001,first_principles_absorption,OperonRegressor,ok,1.0,0.1369228676635941,1.2301042574056902,37.0,37.0,14.9,,(0.0000014067 + (0.9999993443 * ((((sin(((-16.2331867218) * X1)) - (0.2232578993 * X1)) + ((sin((16.2329292297 * X1)) + 0.0166081954) + sin((0.2826426625 * X1)))) * ((sin((17.2958831787 * X1)) + ((-3.0639457703) * X1)) - (-27.1126766205))) + (-0.1705924869))))
